time,open,high,low,close,volume
1770933600000,150.76,154.18,150.48,154.1,12083.934
1770937200000,154.1,156.22,153.79,155.68,25966.166
1770940800000,155.67,156.1,153.56,154.07,16925.472
1770944400000,154.07,156.13,153.78,155.49,14057.717
1770948000000,155.5,156.86,155.13,156.34,19567.653
1770951600000,156.35,156.61,155.24,155.83,17725.129
1770955200000,155.83,155.87,153.63,153.98,14647.049
1770958800000,153.99,154.24,152.28,152.36,9984.4
1770962400000,152.36,154.08,151.88,153.92,10691.184
1770966000000,153.91,155.0,153.49,154.32,16742.814
1770969600000,154.31,157.76,153.87,156.89,17024.076
1770973200000,156.91,157.24,156.27,156.76,10765.914
1770976800000,156.76,157.15,156.01,156.69,11196.58
1770980400000,156.69,156.7,155.35,156.33,10997.566
1770984000000,156.33,156.85,155.4,156.37,8023.367
1770987600000,156.37,158.54,155.54,158.08,28163.73
1770991200000,158.07,161.47,157.63,159.45,35583.514
1770994800000,159.46,164.35,159.26,160.4,50671.319
1770998400000,160.4,164.7,159.98,163.16,30033.85
1771002000000,163.16,164.86,162.24,164.53,15415.928
1771005600000,164.53,164.57,162.66,163.99,17745.156
1771009200000,163.99,164.94,163.52,164.33,14335.725
1771012800000,164.32,168.72,163.28,168.0,37848.106
1771016400000,167.99,170.49,167.72,170.31,32479.263
1771020000000,170.3,179.88,170.04,174.05,73670.565
1771023600000,174.05,178.83,173.23,178.4,32039.933
1771027200000,178.41,184.07,176.55,181.29,64205.146
1771030800000,181.29,187.27,180.82,185.79,51235.138
1771034400000,185.79,187.29,182.95,184.1,53540.513
1771038000000,184.09,188.0,183.18,187.88,44103.963
1771041600000,187.88,188.84,184.87,186.11,34683.87
1771045200000,186.1,191.45,186.01,189.65,59149.629
1771048800000,189.65,194.4,187.14,194.2,73007.485
1771052400000,194.2,200.46,193.15,199.74,138298.007
1771056000000,199.75,204.83,197.29,204.42,159298.767
1771059600000,204.41,208.9,202.04,202.71,172632.332
1771063200000,202.7,202.82,194.86,196.33,193955.423
1771066800000,196.34,200.66,192.63,194.8,140297.094
1771070400000,194.8,197.55,192.52,193.54,78928.437
1771074000000,193.54,196.46,191.23,195.27,70286.525
1771077600000,195.26,196.06,191.1,191.65,54335.734
1771081200000,191.65,193.75,190.32,191.91,40241.065
1771084800000,191.9,194.54,190.55,194.45,46612.913
1771088400000,194.44,195.22,189.42,190.81,52983.489
1771092000000,190.82,193.31,190.76,192.34,28806.846
1771095600000,192.34,194.27,191.6,193.3,20742.188
1771099200000,193.3,194.28,191.15,192.15,23903.49
1771102800000,192.14,193.12,187.59,189.09,57306.981
1771106400000,189.09,191.5,188.84,190.77,24105.887
1771110000000,190.77,191.2,189.21,190.78,15746.075
1771113600000,190.77,191.2,188.32,190.55,39563.292
1771117200000,190.55,192.58,189.36,190.66,37145.076
1771120800000,190.65,191.86,188.75,190.96,19491.067
1771124400000,190.95,191.19,188.28,190.84,22219.764
1771128000000,190.85,192.3,189.51,190.28,24512.959
1771131600000,190.27,191.66,189.63,190.56,19499.155
1771135200000,190.55,191.11,190.13,190.42,13249.837
1771138800000,190.41,191.49,189.7,190.08,27771.592
1771142400000,190.07,190.45,184.51,187.07,80745.48
1771146000000,187.06,189.63,186.81,189.35,26445.368
1771149600000,189.36,189.39,187.37,188.66,15870.886
1771153200000,188.65,189.04,188.07,188.68,8846.995
1771156800000,188.68,189.34,185.85,185.94,42607.292
1771160400000,185.95,188.34,184.66,185.0,38383.813
1771164000000,184.99,187.38,184.04,186.51,22977.946
1771167600000,186.5,186.55,185.16,185.23,10503.013
1771171200000,185.23,185.79,182.78,184.47,31018.344
1771174800000,184.47,185.88,181.2,182.19,34887.519
1771178400000,182.2,182.29,179.26,180.71,51143.649
1771182000000,180.7,184.08,179.63,182.44,22766.125
1771185600000,182.43,182.71,181.48,182.35,12379.417
1771189200000,182.35,185.9,182.33,184.67,19694.301
1771192800000,184.68,184.73,183.18,183.99,14438.781
1771196400000,183.98,184.6,181.65,184.51,15619.298
1771200000000,184.51,187.76,184.07,187.59,32214.487
1771203600000,187.59,187.73,185.81,187.27,18377.658
1771207200000,187.26,188.58,186.61,188.06,13632.181
1771210800000,188.06,192.37,187.66,190.41,42546.026
1771214400000,190.4,192.67,188.66,192.14,30851.916
1771218000000,192.13,215.63,191.94,198.48,483322.319
1771221600000,198.42,202.49,194.4,200.77,146793.256
1771225200000,200.77,202.32,184.58,185.75,314425.527
1771228800000,185.72,186.85,183.43,185.37,88168.476
1771232400000,185.39,189.9,185.28,188.42,71072.66
1771236000000,188.41,195.11,187.8,190.45,95860.487
1771239600000,190.45,192.01,187.06,190.53,62574.806
1771243200000,190.54,191.12,187.66,190.52,42378.818
1771246800000,190.52,194.37,188.75,189.8,69264.097
1771250400000,189.8,191.81,187.76,189.19,40631.8
1771254000000,189.18,190.95,185.83,186.98,63815.587
1771257600000,186.95,189.91,186.91,188.46,31409.727
1771261200000,188.45,189.05,186.94,188.08,13387.679
1771264800000,188.08,191.13,188.05,189.85,22409.005
1771268400000,189.86,195.34,189.72,192.03,52629.608
1771272000000,192.04,197.94,191.19,197.33,40676.93
1771275600000,197.31,200.48,194.51,197.13,47476.972
1771279200000,197.12,203.0,196.69,198.98,50806.266
1771282800000,198.98,199.54,197.13,198.59,27689.785
1771286400000,198.59,198.72,192.39,192.75,56127.342
1771290000000,192.75,194.85,192.42,192.77,21176.252
1771293600000,192.76,195.66,191.54,194.75,28140.01
1771297200000,194.76,198.37,192.66,193.38,45451.512
1771300800000,193.38,199.17,192.68,196.8,47264.087
1771304400000,196.8,197.62,193.7,194.33,26277.806
1771308000000,194.33,196.9,194.02,195.61,21239.162
1771311600000,195.61,195.76,192.89,193.44,20410.832
1771315200000,193.45,194.21,189.53,191.56,48156.208
